Lcl Date,Lcl Time,UTCOfst,AtvWpt,Latitude,Longitude,AltInd,BaroA,AltMSL,OAT,IAS,GndSpd,VSpd,Pitch,Roll,LatAc,NormAc,HDG,TRK,volt1,volt2,amp1,FQtyL,FQtyR,E1 FFlow,E1 OilT,E1 OilP,E1 MAP,E1 RPM,E1 %Pwr,E1 CHT1,E1 CHT2,E1 CHT3,E1 CHT4,E1 CHT5,E1 CHT6,E1 EGT1,E1 EGT2,E1 EGT3,E1 EGT4,E1 EGT5,E1 EGT6,E1 TIT1,E1 TIT2,E1 Torq,E1 NG,E1 ITT,E2 FFlow,E2 MAP,E2 RPM,E2 Torq,E2 NG,E2 ITT,AltGPS,TAS,HSIS,CRS,NAV1,NAV2,COM1,COM2,HCDI,VCDI,WndSpd,WndDr,WptDst,WptBrg,MagVar,AfcsOn,RollM,PitchM,RollC,PichC,VSpdG,GPSfix,HAL,VAL,HPLwas,HPLfd,VPLwas
2022-04-16,16:19:06,+00:00,,49.2078629,4.1491446,314.4,30.33,313.5,18.8,0.00,0.00,-22.52,1.35,-0.82,0.00,0.01,63.3,358.1,27.7,28.7,8.0,46.00,45.45,3.01,169.22,36.73,13.51,1024.7,0.08,173.46,173.31,178.92,170.41,163.28,154.51,884.61,879.71,852.39,893.39,947.29,909.43,782.52,823.77,,,,,,,,,,463.3,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.0,
2022-04-16,16:19:07,+00:00,,49.2078629,4.1491446,313.4,30.33,313.4,18.8,0.00,0.00,-12.35,1.35,-0.83,0.01,-0.00,63.4,358.1,27.7,28.7,7.9,46.00,45.45,3.02,169.05,36.90,13.45,1031.7,0.08,173.81,173.60,179.26,170.62,163.59,154.86,888.86,884.00,857.15,898.03,953.68,913.10,787.62,828.63,,,,,,,,,,463.2,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.0,
2022-04-16,16:19:08,+00:00,,49.2078629,4.1491442,313.4,30.33,314.1,18.8,0.00,0.00,-37.29,1.33,-0.86,0.01,0.00,63.4,358.1,27.7,28.7,7.8,46.00,45.45,3.03,168.89,36.89,13.50,1026.8,0.08,174.16,173.90,179.62,170.83,163.88,155.25,892.68,882.08,860.10,907.20,958.46,916.67,790.92,831.81,,,,,,,,,,463.9,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.0,
2022-04-16,16:19:09,+00:00,,49.2078667,4.1491456,314.4,30.33,311.7,18.8,0.00,0.00,-12.96,1.36,-0.83,0.01,0.00,63.4,358.1,27.7,28.7,7.7,46.00,45.45,3.05,168.78,37.00,13.48,1031.8,0.08,174.53,174.19,179.92,171.04,164.21,155.62,895.64,886.58,863.76,913.47,961.67,920.99,797.00,835.24,,,,,,,,,,461.5,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.0,
2022-04-16,16:19:10,+00:00,,49.2078667,4.1491470,314.4,30.33,312.1,18.8,0.00,0.00,11.87,1.33,-0.81,0.02,0.01,63.4,358.1,27.7,28.7,7.6,46.00,45.45,3.05,168.68,37.27,13.42,1036.6,0.08,174.89,174.51,180.25,171.26,164.52,156.03,898.30,891.50,867.87,920.53,963.75,923.58,802.19,838.13,,,,,,,,,,461.9,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.0,
2022-04-16,16:19:11,+00:00,,49.2078667,4.1491475,314.4,30.33,312.2,18.8,0.00,0.00,1.98,1.33,-0.86,0.00,0.00,63.4,358.1,27.7,28.7,7.5,46.00,45.45,3.05,168.57,37.43,13.42,1038.2,0.08,175.25,174.81,180.60,171.47,164.85,156.40,901.94,896.20,871.48,924.21,966.63,926.47,806.36,841.65,,,,,,,,,,462.0,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.0,
2022-04-16,16:19:12,+00:00,,49.2078667,4.1491485,314.4,30.33,312.1,18.8,0.00,0.00,7.10,1.33,-0.83,0.01,0.00,63.4,358.1,27.7,28.7,7.5,46.00,45.45,3.06,168.43,37.44,13.42,1036.9,0.08,175.63,175.11,180.92,171.72,165.17,156.82,905.28,901.03,874.88,929.09,973.00,927.32,811.03,845.71,,,,,,,,,,461.9,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.0,
2022-04-16,16:19:13,+00:00,,49.2078629,4.1491451,314.4,30.33,314.5,18.8,0.00,0.00,-4.14,1.34,-0.81,0.01,0.00,63.4,358.1,27.7,28.7,7.4,46.00,45.45,3.08,168.32,37.59,13.40,1042.7,0.08,176.01,175.43,181.30,171.97,165.52,157.22,907.67,903.59,878.56,931.93,976.24,931.23,814.50,848.79,,,,,,,,,,464.3,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.0,
2022-04-16,16:19:14,+00:00,,49.2078629,4.1491456,314.4,30.33,314.7,18.8,0.00,0.00,2.06,1.34,-0.80,0.01,0.00,63.4,358.1,27.7,28.8,7.3,46.00,45.45,3.11,168.23,38.09,13.52,1054.9,0.08,176.38,175.75,181.63,172.20,165.85,157.64,910.05,906.85,881.78,935.19,978.86,935.46,818.28,851.63,,,,,,,,,,464.6,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.0,
2022-04-16,16:19:15,+00:00,,49.2078629,4.1491466,313.4,30.33,315.2,18.8,0.00,0.00,-21.17,1.35,-0.81,0.01,0.00,63.4,358.1,27.7,28.8,7.2,46.00,45.45,3.16,168.13,38.32,13.52,1054.7,0.08,176.76,176.06,182.01,172.45,166.22,158.05,913.46,911.09,885.00,940.12,982.66,940.45,822.41,855.12,,,,,,,,,,465.0,0,GPS,52.2,108.75,108.75,134.930,134.930,,,,,,,1.9,0,NONE,NONE,,,0.0,3D,3704,,,418.0,
